_time,Unit-Name,new-email,message,Agent,Location
2016-10-31T08:24:55.457-0400,Business_Unit1,User3284@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:24:51.707-0400,Business_Unit1,User5266@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",On Grounds
2016-10-31T08:24:15.719-0400,Business_Unit1,User2545@virginia.edu,Submitted Data,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",Off Grounds
2016-10-31T08:24:07.508-0400,Business_Unit1,User4632@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",Off Grounds
2016-10-31T08:23:41.036-0400,Business_Unit3,User5956@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:23:39.618-0400,Business_Unit1,User4632@virginia.edu,Email Opened,,
2016-10-31T08:23:38.283-0400,Business_Unit3,User5857@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0,On Grounds
2016-10-31T08:23:38.267-0400,Business_Unit1,User5337@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:23:37.016-0400,Business_Unit1,User2545@virginia.edu,Clicked Link,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",Off Grounds
2016-10-31T08:23:32.865-0400,Business_Unit3,User5857@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0,On Grounds
2016-10-31T08:23:23.406-0400,Business_Unit4,User6822@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-10-31T08:23:22.579-0400,Business_Unit3,User4564@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:23:18.608-0400,Business_Unit3,User3694@virginia.edu,Email Opened,,
2016-10-31T08:23:16.374-0400,Business_Unit1,User5522@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",Off Grounds
2016-10-31T08:23:14.488-0400,Business_Unit1,User5542@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",On Grounds
2016-10-31T08:23:10.464-0400,Business_Unit3,User4564@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:23:06.695-0400,Business_Unit1,User5337@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:23:01.594-0400,Business_Unit4,User6822@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-10-31T08:22:55.599-0400,Business_Unit4,User6822@virginia.edu,Email Opened,,
2016-10-31T08:22:53.159-0400,Business_Unit3,User5956@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:22:47.488-0400,Business_Unit2,User6273@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Mobile/14A456",On Grounds
2016-10-31T08:22:44.096-0400,Business_Unit1,User5522@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",Off Grounds
2016-10-31T08:22:44.080-0400,Business_Unit1,User4174@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:22:38.461-0400,Business_Unit1,User5522@virginia.edu,Email Opened,,
2016-10-31T08:22:30.147-0400,Business_Unit1,User3284@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:22:25.067-0400,Business_Unit4,User1113@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:22:24.367-0400,Business_Unit1,User3284@virginia.edu,Email Opened,,
2016-10-31T08:22:07.696-0400,Business_Unit4,User1113@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:21:47.613-0400,Business_Unit1,User6181@virginia.edu,Email Opened,,
2016-10-31T08:21:42.743-0400,Business_Unit1,User5266@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",On Grounds
2016-10-31T08:21:41.548-0400,Business_Unit1,User4174@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:21:30.110-0400,Business_Unit1,User5266@virginia.edu,Email Opened,,
2016-10-31T08:21:30.094-0400,Business_Unit1,User722@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A346 Safari/602.1",Off Grounds
2016-10-31T08:21:27.971-0400,Business_Unit1,User3428@virginia.edu,Email Opened,,
2016-10-31T08:21:24.635-0400,Business_Unit1,User1314@virginia.edu,Email Opened,,
2016-10-31T08:21:20.691-0400,Business_Unit3,User2639@virginia.edu,Email Opened,,
2016-10-31T08:21:09.028-0400,Business_Unit1,User4183@virginia.edu,Email Opened,,
2016-10-31T08:21:07.208-0400,Business_Unit1,User4846@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4",Off Grounds
2016-10-31T08:21:02.266-0400,Business_Unit1,User5571@virginia.edu,Email Opened,,
2016-10-31T08:20:51.284-0400,Business_Unit3,User2093@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B72 Safari/602.1",Off Grounds
2016-10-31T08:20:50.080-0400,Business_Unit1,User722@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A346 Safari/602.1",Off Grounds
2016-10-31T08:20:49.412-0400,Business_Unit3,User1083@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:20:46.212-0400,Business_Unit1,User8363@virginia.edu,Email Opened,,
2016-10-31T08:20:39.868-0400,Business_Unit1,User4846@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4",Off Grounds
2016-10-31T08:20:38.309-0400,Business_Unit1,User722@virginia.edu,Email Opened,,
2016-10-31T08:20:37.365-0400,Business_Unit1,User2525@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:20:36.976-0400,Business_Unit1,User4846@virginia.edu,Email Opened,,
2016-10-31T08:20:36.209-0400,Business_Unit1,User6697@virginia.edu,Email Opened,,
2016-10-31T08:20:26.417-0400,Business_Unit3,User2093@virginia.edu,Email Opened,,
2016-10-31T08:20:26.417-0400,Business_Unit1,User6595@virginia.edu,Email Opened,,
2016-10-31T08:20:12.547-0400,Business_Unit3,User5082@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:20:02.246-0400,Business_Unit3,User6851@virginia.edu,Email Opened,,
2016-10-31T08:19:58.840-0400,Business_Unit1,User5345@virginia.edu,Email Opened,,
2016-10-31T08:19:56.940-0400,Business_Unit3,User5082@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:19:48.536-0400,Business_Unit1,User2525@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:19:47.795-0400,Business_Unit2,User3607@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",On Grounds
2016-10-31T08:19:30.413-0400,Business_Unit4,User2905@virginia.edu,Email Opened,,
2016-10-31T08:19:26.544-0400,Business_Unit2,User3607@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",On Grounds
2016-10-31T08:19:26.514-0400,Business_Unit3,User3847@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B72 Safari/602.1",Off Grounds
2016-10-31T08:19:20.816-0400,Business_Unit3,User4127@virginia.edu,Submitted Data,"Mozilla/5.0 (Linux; Android 5.0.1; GT-I9500 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.68 Mobile Safari/537.36",Off Grounds
2016-10-31T08:19:15.870-0400,Business_Unit3,User2056@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0,On Grounds
2016-10-31T08:19:13.127-0400,Business_Unit1,User3859@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:19:06.890-0400,Business_Unit3,User2056@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0,On Grounds
2016-10-31T08:18:58.904-0400,Business_Unit1,User3859@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:18:57.526-0400,Business_Unit1,User8457@virginia.edu,Email Opened,,
2016-10-31T08:18:53.894-0400,Business_Unit4,User6044@virginia.edu,Email Opened,,
2016-10-31T08:18:53.642-0400,Business_Unit3,User4127@virginia.edu,Clicked Link,"Mozilla/5.0 (Linux; Android 5.0.1; GT-I9500 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.68 Mobile Safari/537.36",Off Grounds
2016-10-31T08:18:50.325-0400,Business_Unit3,User3847@virginia.edu,Email Opened,,
2016-10-31T08:18:47.740-0400,Business_Unit1,User830@virginia.edu,Clicked Link,"Mozilla/5.0 (iPad; CPU OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",On Grounds
2016-10-31T08:18:46.149-0400,Business_Unit1,User5345@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:18:40.229-0400,Business_Unit3,User1083@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:18:39.691-0400,Business_Unit3,User4127@virginia.edu,Email Opened,,
2016-10-31T08:18:34.244-0400,Business_Unit3,User5992@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:18:27.171-0400,Business_Unit1,User2820@virginia.edu,Email Opened,,
2016-10-31T08:18:20.830-0400,Business_Unit3,User2888@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:18:18.244-0400,Business_Unit3,User5992@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:18:16.451-0400,Business_Unit1,User5333@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",On Grounds
2016-10-31T08:18:07.482-0400,Business_Unit3,User2888@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:18:04.473-0400,Business_Unit3,User2888@virginia.edu,Email Opened,,
2016-10-31T08:18:01.191-0400,Business_Unit1,User5345@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:17:59.878-0400,Business_Unit1,User4388@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:17:54.927-0400,Business_Unit1,User6195@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B72 Safari/602.1",Off Grounds
2016-10-31T08:17:47.089-0400,Business_Unit1,User4388@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:17:45.755-0400,Business_Unit2,User1623@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:17:44.965-0400,Business_Unit3,User5624@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:17:42.411-0400,Business_Unit1,User5333@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",On Grounds
2016-10-31T08:17:25.581-0400,Business_Unit1,User6195@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B72 Safari/602.1",Off Grounds
2016-10-31T08:17:21.024-0400,Business_Unit3,User5624@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:17:19.025-0400,Business_Unit1,User2075@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:17:18.497-0400,Business_Unit3,User5624@virginia.edu,Email Opened,,
2016-10-31T08:17:16.899-0400,Business_Unit1,User5333@virginia.edu,Email Opened,,
2016-10-31T08:17:15.223-0400,Business_Unit2,User1623@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:17:02.644-0400,Business_Unit3,User2639@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:16:59.482-0400,Business_Unit3,User6844@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",Off Grounds
2016-10-31T08:16:54.947-0400,Business_Unit1,User2075@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:16:51.715-0400,Business_Unit3,User257@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:16:33.438-0400,Business_Unit1,User8842@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",Off Grounds
2016-10-31T08:16:31.468-0400,Business_Unit3,User257@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:16:12.417-0400,Business_Unit1,User1966@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:16:08.112-0400,Business_Unit2,User561@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:16:03.791-0400,Business_Unit1,User1848@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",On Grounds
2016-10-31T08:16:02.144-0400,Business_Unit1,User1966@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:16:02.103-0400,Business_Unit2,User561@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:16:02.099-0400,Business_Unit3,User3713@virginia.edu,Email Opened,,
2016-10-31T08:16:01.184-0400,Business_Unit3,User4648@virginia.edu,Email Opened,,
2016-10-31T08:15:59.207-0400,Business_Unit3,User5868@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",On Grounds
2016-10-31T08:15:57.969-0400,Business_Unit3,User3279@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:15:52.746-0400,Business_Unit3,User5868@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",On Grounds
2016-10-31T08:15:50.750-0400,Business_Unit1,User8842@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",Off Grounds
2016-10-31T08:15:43.908-0400,Business_Unit1,User8842@virginia.edu,Email Opened,,
2016-10-31T08:15:39.864-0400,Business_Unit1,User4479@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A403 Safari/602.1",Off Grounds
2016-10-31T08:15:34.231-0400,Business_Unit1,User54@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",On Grounds
2016-10-31T08:15:33.533-0400,Business_Unit4,User3282@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:15:29.523-0400,Business_Unit4,User844@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,On Grounds
2016-10-31T08:15:28.462-0400,Business_Unit1,User4315@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:15:18.939-0400,Business_Unit2,User7934@virginia.edu,Email Opened,,
2016-10-31T08:15:14.856-0400,Business_Unit4,User3282@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:15:13.607-0400,Business_Unit1,User4479@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A403 Safari/602.1",Off Grounds
2016-10-31T08:15:07.419-0400,Business_Unit1,User7421@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",On Grounds
2016-10-31T08:15:00.335-0400,Business_Unit1,User54@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",On Grounds
2016-10-31T08:15:00.108-0400,Business_Unit1,User4479@virginia.edu,Email Opened,,
2016-10-31T08:14:35.144-0400,Business_Unit1,User4315@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:14:26.524-0400,Business_Unit1,User7421@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",On Grounds
2016-10-31T08:14:25.611-0400,Business_Unit2,User7934@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",On Grounds
2016-10-31T08:14:22.510-0400,Business_Unit4,User844@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,On Grounds
2016-10-31T08:14:21.243-0400,Business_Unit4,User6380@virginia.edu,Email Opened,,
2016-10-31T08:14:17.287-0400,Business_Unit2,User7934@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",On Grounds
2016-10-31T08:14:07.024-0400,Business_Unit1,User54@virginia.edu,Email Opened,,
2016-10-31T08:14:04.654-0400,Business_Unit4,User7061@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:14:04.322-0400,Business_Unit1,User95@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",On Grounds
2016-10-31T08:13:53.953-0400,Business_Unit1,User5606@virginia.edu,Email Opened,,
2016-10-31T08:13:49.966-0400,Business_Unit1,User3684@virginia.edu,Email Opened,,
2016-10-31T08:13:47.826-0400,Business_Unit1,User95@virginia.edu,Email Opened,,
2016-10-31T08:13:46.991-0400,Business_Unit4,User7061@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:13:44.068-0400,Business_Unit3,User3340@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:13:42.486-0400,Business_Unit1,User111@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:13:39.730-0400,Business_Unit3,User2000@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",On Grounds
